SetID,Date,Time,Contact,Direction,Message
47,2026-02-18,04:08,Office,Sent,Running late by 10 mins.
47,2026-02-18,04:25,Office,Sent,Running late by 10 mins.
47,2026-02-18,05:46,Office,Sent,Okay.
47,2026-02-18,06:32,Meera,Received,Traffic is bad.
47,2026-02-18,07:57,Neha,Received,Running late by 10 mins.
47,2026-02-18,08:53,Neha,Sent,I'm outside.
47,2026-02-18,10:01,Dad,Sent,Thanks!
47,2026-02-18,10:55,Rohan,Received,On my way.
47,2026-02-18,12:22,Rahul,Received,Sounds good!
47,2026-02-18,12:52,Neha,Sent,No problem.
47,2026-02-18,13:58,Karan,Sent,I'm outside.
47,2026-02-18,14:30,Mom,Received,Sounds good!
47,2026-02-18,15:51,Aarav,Received,Call me when free.
47,2026-02-18,16:29,Boss,Received,See you tomorrow.
47,2026-02-18,17:18,Rahul,Received,Meeting started.
47,2026-02-18,18:16,Meera,Sent,Running late by 10 mins.
47,2026-02-18,19:00,Ankit,Received,I'm outside.
47,2026-02-18,20:19,Neha,Received,Traffic is bad.
47,2026-02-18,20:50,Rahul,Received,No problem.
47,2026-02-18,21:12,Rahul,Received,Meeting started.
47,2026-02-18,21:44,Unknown,Received,I'm outside.
47,2026-02-18,21:46,Office,Sent,Can you pick up milk?
47,2026-02-18,22:36,Rohan,Sent,I'll call later.
47,2026-02-19,00:06,Unknown,Received,Thanks!
47,2026-02-19,01:15,Rahul,Sent,No problem.
47,2026-02-19,02:45,Aarav,Sent,Where are you?
48,2026-02-18,09:09,Mom,Received,Running late by 10 mins.
48,2026-02-18,10:24,Priya,Received,Traffic is bad.
48,2026-02-18,10:42,Unknown,Sent,Done.
48,2026-02-18,11:07,Priya,Received,Thanks!
48,2026-02-18,11:42,Unknown,Sent,I'm outside.
48,2026-02-18,13:03,Karan,Received,No problem.
48,2026-02-18,14:31,Neha,Received,No problem.
48,2026-02-18,15:20,Karan,Sent,Have lunch?
48,2026-02-18,16:19,Office,Sent,Thanks!
48,2026-02-18,16:52,Karan,Received,Good morning 😊
48,2026-02-18,17:20,Meera,Received,I'm outside.
48,2026-02-18,18:38,Rohan,Sent,See you tomorrow.
48,2026-02-18,20:03,Neha,Sent,Running late by 10 mins.
48,2026-02-18,20:13,Mom,Received,I'm outside.
48,2026-02-18,21:00,Rohan,Received,No problem.
48,2026-02-18,21:39,Boss,Received,Call me when free.
48,2026-02-18,22:26,Neha,Received,Done.
48,2026-02-18,23:08,Office,Received,Sounds good!
48,2026-02-18,23:57,Boss,Received,On my way.
48,2026-02-19,00:32,Aarav,Sent,Good morning 😊
48,2026-02-19,00:59,Office,Sent,Call me when free.
48,2026-02-19,02:07,Dad,Received,Done.
48,2026-02-19,02:25,Office,Received,Where are you?
48,2026-02-19,03:05,Dad,Received,Thanks!
48,2026-02-19,03:15,Rahul,Received,Reached home.
48,2026-02-19,04:33,Rahul,Sent,Where are you?
48,2026-02-19,06:01,Ankit,Received,Done.
48,2026-02-19,06:25,Rohan,Sent,Where are you?
48,2026-02-19,06:32,Sister,Received,Done.
48,2026-02-19,07:50,Office,Sent,Done.
48,2026-02-19,09:19,Mom,Received,Where are you?
48,2026-02-19,09:41,Unknown,Received,Can you pick up milk?
48,2026-02-19,11:00,Neha,Sent,I'm outside.
48,2026-02-19,12:28,Dad,Received,Have lunch?
48,2026-02-19,13:20,Sister,Sent,Meeting started.
48,2026-02-19,13:55,Rohan,Sent,Traffic is bad.
48,2026-02-19,15:22,Ankit,Received,Sounds good!
48,2026-02-19,16:35,Sister,Received,Traffic is bad.
48,2026-02-19,17:56,Ankit,Sent,Okay.
48,2026-02-19,18:14,Ankit,Received,Reached home.
48,2026-02-19,19:15,Rahul,Received,Good night.
48,2026-02-19,19:24,Office,Sent,Running late by 10 mins.
48,2026-02-19,20:22,Neha,Received,Good morning 😊
48,2026-02-19,21:07,Meera,Received,No problem.
48,2026-02-19,21:23,Karan,Sent,Sounds good!
48,2026-02-19,21:28,Ankit,Sent,Let's meet at 6.
48,2026-02-19,22:24,Rahul,Sent,Good night.
48,2026-02-19,23:42,Unknown,Received,Can you pick up milk?
48,2026-02-20,00:03,Priya,Sent,Can you send the notes?
48,2026-02-20,00:28,Mom,Sent,Let's meet at 6.
49,2026-02-19,09:25,Karan,Received,Meeting started.
49,2026-02-19,10:41,Karan,Received,Reached home.
49,2026-02-19,11:29,Rohan,Received,Have lunch?
49,2026-02-19,12:01,Rahul,Received,Good night.
49,2026-02-19,12:38,Boss,Sent,On my way.
49,2026-02-19,12:43,Rohan,Received,No problem.
49,2026-02-19,12:59,Aarav,Received,Sounds good!
49,2026-02-19,13:47,Neha,Sent,I'll call later.
49,2026-02-19,15:07,Rahul,Sent,Reached home.
49,2026-02-19,16:00,Karan,Received,Meeting started.
49,2026-02-19,17:21,Neha,Sent,Good night.
49,2026-02-19,17:53,Boss,Sent,Running late by 10 mins.
49,2026-02-19,18:09,Rohan,Sent,See you tomorrow.
49,2026-02-19,18:23,Dad,Received,Thanks!
49,2026-02-19,18:43,Neha,Received,Meeting started.
49,2026-02-19,19:30,Office,Received,Have lunch?
49,2026-02-19,20:20,Ankit,Sent,Good morning 😊
49,2026-02-19,21:25,Dad,Sent,Call me when free.
49,2026-02-19,22:51,Aarav,Received,Running late by 10 mins.
49,2026-02-19,23:54,Mom,Received,Call me when free.
49,2026-02-20,00:11,Rohan,Received,Sounds good!
49,2026-02-20,00:27,Boss,Sent,Okay.
49,2026-02-20,01:35,Karan,Received,Sounds good!
49,2026-02-20,01:39,Office,Received,Have lunch?
49,2026-02-20,02:15,Priya,Sent,Meeting started.
49,2026-02-20,02:17,Aarav,Sent,Thanks!
49,2026-02-20,02:30,Office,Sent,Where are you?
49,2026-02-20,02:33,Karan,Received,I'll call later.
49,2026-02-20,02:46,Office,Sent,Running late by 10 mins.
49,2026-02-20,03:30,Rohan,Sent,Running late by 10 mins.
49,2026-02-20,03:48,Rahul,Received,Call me when free.
49,2026-02-20,04:45,Rohan,Sent,No problem.
49,2026-02-20,05:04,Sister,Received,Have lunch?
49,2026-02-20,05:44,Neha,Sent,Meeting started.
49,2026-02-20,06:32,Priya,Received,Sounds good!
49,2026-02-20,07:49,Karan,Received,Can you pick up milk?
49,2026-02-20,08:20,Dad,Received,Where are you?
49,2026-02-20,09:44,Priya,Sent,Done.
49,2026-02-20,09:58,Unknown,Sent,Okay.
49,2026-02-20,10:53,Priya,Received,Sounds good!
49,2026-02-20,10:59,Office,Received,Sounds good!
49,2026-02-20,12:17,Priya,Sent,On my way.
49,2026-02-20,13:17,Office,Received,Traffic is bad.
49,2026-02-20,13:29,Neha,Sent,Traffic is bad.
49,2026-02-20,13:46,Aarav,Received,Good night.
49,2026-02-20,14:52,Meera,Sent,Reached home.
49,2026-02-20,15:08,Priya,Received,Running late by 10 mins.
49,2026-02-20,15:32,Aarav,Sent,Traffic is bad.
49,2026-02-20,16:51,Rahul,Sent,Can you pick up milk?
49,2026-02-20,17:41,Sister,Received,Running late by 10 mins.
50,2026-02-20,08:43,Rahul,Sent,No problem.
50,2026-02-20,09:40,Rohan,Sent,Good morning 😊
50,2026-02-20,10:41,Aarav,Sent,Can you send the notes?
50,2026-02-20,11:29,Rohan,Received,Can you send the notes?
50,2026-02-20,12:14,Rahul,Sent,Meeting started.
50,2026-02-20,12:34,Office,Received,Reached home.
50,2026-02-20,13:41,Ankit,Received,Thanks!
50,2026-02-20,14:28,Priya,Received,Can you pick up milk?
50,2026-02-20,14:46,Rohan,Received,Traffic is bad.
50,2026-02-20,15:52,Dad,Sent,Good morning 😊
50,2026-02-20,17:17,Office,Received,Call me when free.
50,2026-02-20,17:51,Karan,Received,Can you send the notes?
50,2026-02-20,18:20,Sister,Sent,Where are you?
50,2026-02-20,18:33,Mom,Received,Done.
50,2026-02-20,18:55,Ankit,Sent,Okay.
50,2026-02-20,20:04,Sister,Sent,See you tomorrow.
50,2026-02-20,20:55,Ankit,Sent,Good night.
50,2026-02-20,21:43,Office,Sent,Traffic is bad.
50,2026-02-20,22:32,Aarav,Sent,No problem.
50,2026-02-20,23:51,Aarav,Sent,Where are you?
50,2026-02-21,00:39,Neha,Sent,Good night.
50,2026-02-21,01:00,Ankit,Received,Call me when free.
50,2026-02-21,02:13,Dad,Received,I'm outside.
50,2026-02-21,03:40,Ankit,Received,See you tomorrow.
50,2026-02-21,03:54,Dad,Sent,Can you send the notes?
50,2026-02-21,03:58,Ankit,Sent,Let's meet at 6.
50,2026-02-21,05:24,Boss,Received,See you tomorrow.
50,2026-02-21,06:04,Office,Received,Meeting started.
50,2026-02-21,06:38,Sister,Sent,Let's meet at 6.
50,2026-02-21,08:04,Rahul,Received,See you tomorrow.
50,2026-02-21,08:48,Rahul,Received,I'll call later.
50,2026-02-21,09:17,Aarav,Sent,Thanks!
50,2026-02-21,09:33,Aarav,Received,Reached home.
50,2026-02-21,10:20,Ankit,Received,Traffic is bad.
50,2026-02-21,11:06,Sister,Received,See you tomorrow.
50,2026-02-21,11:08,Neha,Sent,I'll call later.
50,2026-02-21,12:14,Dad,Sent,Okay.
50,2026-02-21,13:27,Boss,Sent,Meeting started.
50,2026-02-21,14:09,Rahul,Sent,Okay.
50,2026-02-21,14:13,Boss,Received,Done.
50,2026-02-21,14:51,Dad,Received,Okay.
50,2026-02-21,16:15,Rohan,Received,Can you send the notes?
50,2026-02-21,16:56,Karan,Sent,See you tomorrow.
50,2026-02-21,17:28,Mom,Sent,I'll call later.
50,2026-02-21,17:38,Karan,Sent,Let's meet at 6.
50,2026-02-21,18:06,Dad,Sent,Have lunch?
50,2026-02-21,19:10,Unknown,Received,No problem.
50,2026-02-21,19:15,Priya,Sent,I'll call later.
50,2026-02-21,20:25,Boss,Received,Good night.
50,2026-02-21,21:45,Priya,Sent,Have lunch?
51,2026-02-21,08:40,Boss,Sent,Where are you?
51,2026-02-21,10:08,Sister,Sent,Reached home.
51,2026-02-21,10:51,Rohan,Sent,Done.
51,2026-02-21,11:09,Mom,Received,Let's meet at 6.
51,2026-02-21,12:11,Ankit,Received,Running late by 10 mins.
51,2026-02-21,13:41,Karan,Sent,Can you send the notes?
51,2026-02-21,13:54,Meera,Received,No problem.
51,2026-02-21,15:17,Ankit,Sent,Good morning 😊
51,2026-02-21,16:38,Meera,Sent,Meeting started.
51,2026-02-21,17:38,Sister,Sent,Where are you?
51,2026-02-21,18:20,Priya,Received,Reached home.
51,2026-02-21,19:03,Mom,Received,Reached home.
51,2026-02-21,20:06,Rahul,Received,Can you pick up milk?
51,2026-02-21,21:19,Sister,Sent,On my way.
51,2026-02-21,22:25,Rohan,Received,Running late by 10 mins.
51,2026-02-21,23:18,Ankit,Sent,On my way.
51,2026-02-22,00:26,Aarav,Sent,Can you send the notes?
51,2026-02-22,01:22,Meera,Received,Running late by 10 mins.
51,2026-02-22,02:43,Rohan,Received,Running late by 10 mins.
51,2026-02-22,03:50,Priya,Received,I'm outside.
51,2026-02-22,04:42,Aarav,Sent,Reached home.
51,2026-02-22,05:40,Mom,Sent,Good morning 😊
51,2026-02-22,05:51,Dad,Sent,No problem.
51,2026-02-22,06:18,Karan,Sent,On my way.
51,2026-02-22,07:36,Meera,Received,Reached home.
51,2026-02-22,09:00,Neha,Sent,On my way.
51,2026-02-22,09:07,Unknown,Sent,Where are you?
51,2026-02-22,10:28,Neha,Sent,Thanks!
51,2026-02-22,10:42,Office,Sent,Call me when free.
51,2026-02-22,11:06,Aarav,Received,Okay.
51,2026-02-22,12:14,Office,Received,Let's meet at 6.
51,2026-02-22,13:01,Unknown,Sent,Can you pick up milk?
51,2026-02-22,13:07,Ankit,Sent,Meeting started.
51,2026-02-22,13:46,Rohan,Received,Good morning 😊
51,2026-02-22,14:12,Rohan,Sent,On my way.
51,2026-02-22,14:24,Rahul,Sent,See you tomorrow.
51,2026-02-22,15:53,Rohan,Sent,On my way.
51,2026-02-22,16:53,Meera,Received,Thanks!
51,2026-02-22,17:32,Unknown,Received,Call me when free.
51,2026-02-22,18:17,Unknown,Received,I'll call later.
51,2026-02-22,19:11,Mom,Received,Meeting started.
51,2026-02-22,20:14,Rohan,Received,No problem.
51,2026-02-22,20:45,Unknown,Sent,No problem.
51,2026-02-22,21:44,Boss,Sent,I'll call later.
51,2026-02-22,22:26,Office,Sent,Thanks!
51,2026-02-22,23:16,Ankit,Sent,Let's meet at 6.
51,2026-02-23,00:38,Office,Sent,I'm outside.
51,2026-02-23,01:36,Rahul,Received,Let's meet at 6.
51,2026-02-23,01:58,Sister,Sent,Good night.
51,2026-02-23,02:10,Mom,Received,Have lunch?
52,2026-02-22,08:43,Office,Received,I'll call later.
52,2026-02-22,09:41,Rohan,Sent,Can you pick up milk?
52,2026-02-22,10:22,Unknown,Received,Have lunch?
52,2026-02-22,11:32,Mom,Sent,Good morning 😊
52,2026-02-22,12:59,Unknown,Sent,Reached home.
52,2026-02-22,14:28,Ankit,Received,Where are you?
52,2026-02-22,14:58,Mom,Sent,Okay.
52,2026-02-22,15:27,Meera,Sent,Good night.
52,2026-02-22,16:07,Sister,Sent,Traffic is bad.
52,2026-02-22,16:59,Ankit,Received,Thanks!
52,2026-02-22,18:05,Priya,Sent,Let's meet at 6.
52,2026-02-22,18:26,Mom,Sent,Thanks!
52,2026-02-22,18:34,Mom,Sent,Good morning 😊
52,2026-02-22,19:10,Rahul,Received,No problem.
52,2026-02-22,20:38,Mom,Received,Done.
52,2026-02-22,20:43,Rahul,Sent,Reached home.
52,2026-02-22,21:26,Meera,Sent,I'll call later.
52,2026-02-22,22:16,Ankit,Sent,Meeting started.
52,2026-02-22,22:20,Priya,Received,Let's meet at 6.
52,2026-02-22,22:53,Priya,Received,I'm outside.
52,2026-02-22,23:50,Rahul,Received,Let's meet at 6.
52,2026-02-23,01:14,Karan,Sent,Where are you?
52,2026-02-23,02:32,Sister,Sent,Good night.
52,2026-02-23,03:07,Rahul,Received,Sounds good!
52,2026-02-23,03:52,Boss,Received,Done.
52,2026-02-23,04:47,Sister,Received,See you tomorrow.
52,2026-02-23,05:46,Ankit,Received,Can you pick up milk?
52,2026-02-23,07:14,Aarav,Received,Can you send the notes?
52,2026-02-23,07:54,Dad,Sent,Good night.
52,2026-02-23,08:58,Unknown,Sent,Okay.
52,2026-02-23,09:03,Unknown,Sent,Okay.
52,2026-02-23,10:03,Sister,Received,Okay.
52,2026-02-23,11:04,Mom,Received,Can you send the notes?
52,2026-02-23,12:10,Office,Received,Sounds good!
52,2026-02-23,13:25,Sister,Sent,Okay.
52,2026-02-23,13:27,Boss,Received,Have lunch?
52,2026-02-23,14:22,Dad,Sent,Running late by 10 mins.
52,2026-02-23,15:43,Karan,Received,On my way.
52,2026-02-23,15:59,Karan,Sent,Traffic is bad.
52,2026-02-23,17:20,Rohan,Sent,On my way.
52,2026-02-23,18:05,Aarav,Sent,Can you send the notes?
52,2026-02-23,19:27,Mom,Sent,Good night.
52,2026-02-23,19:32,Mom,Received,Where are you?
52,2026-02-23,20:41,Mom,Sent,Good morning 😊
52,2026-02-23,21:59,Meera,Received,Can you pick up milk?
52,2026-02-23,22:37,Neha,Received,No problem.
52,2026-02-23,22:57,Aarav,Sent,Have lunch?
52,2026-02-24,00:02,Priya,Sent,I'll call later.
52,2026-02-24,00:44,Dad,Sent,Running late by 10 mins.
52,2026-02-24,01:54,Karan,Received,Let's meet at 6.
53,2026-02-23,08:42,Aarav,Sent,Traffic is bad.
53,2026-02-23,09:51,Ankit,Sent,I'm outside.
53,2026-02-23,10:03,Sister,Received,Have lunch?
53,2026-02-23,11:13,Rohan,Received,On my way.
53,2026-02-23,11:45,Neha,Received,Okay.
53,2026-02-23,12:28,Priya,Sent,Good night.
53,2026-02-23,13:35,Boss,Sent,Can you send the notes?
53,2026-02-23,13:48,Neha,Received,Can you send the notes?
53,2026-02-23,14:18,Unknown,Received,Sounds good!
53,2026-02-23,15:39,Rahul,Sent,Meeting started.
53,2026-02-23,16:44,Meera,Received,Running late by 10 mins.
53,2026-02-23,17:20,Dad,Received,Meeting started.
53,2026-02-23,18:38,Karan,Sent,Can you send the notes?
53,2026-02-23,19:12,Office,Received,Let's meet at 6.
53,2026-02-23,20:23,Ankit,Received,Thanks!
53,2026-02-23,21:24,Rohan,Sent,I'm outside.
53,2026-02-23,22:06,Mom,Sent,Running late by 10 mins.
53,2026-02-23,22:35,Sister,Received,Can you send the notes?
53,2026-02-23,23:44,Karan,Sent,Can you pick up milk?
53,2026-02-24,00:09,Dad,Received,Thanks!
53,2026-02-24,01:27,Meera,Sent,Sounds good!
53,2026-02-24,02:35,Neha,Sent,Traffic is bad.
53,2026-02-24,02:44,Neha,Sent,Okay.
53,2026-02-24,02:50,Rahul,Sent,Thanks!
53,2026-02-24,04:19,Unknown,Sent,Running late by 10 mins.
53,2026-02-24,04:22,Priya,Sent,Running late by 10 mins.
53,2026-02-24,05:52,Boss,Sent,Call me when free.
53,2026-02-24,06:07,Priya,Sent,Okay.
53,2026-02-24,07:34,Office,Sent,Good morning 😊
53,2026-02-24,08:57,Aarav,Received,Let's meet at 6.
53,2026-02-24,09:13,Aarav,Received,Can you send the notes?
53,2026-02-24,10:36,Aarav,Sent,Can you pick up milk?
53,2026-02-24,11:18,Dad,Received,Done.
53,2026-02-24,11:33,Ankit,Received,Running late by 10 mins.
53,2026-02-24,11:47,Neha,Sent,Done.
53,2026-02-24,12:08,Neha,Sent,Can you pick up milk?
53,2026-02-24,12:12,Sister,Sent,Good night.
53,2026-02-24,13:09,Ankit,Received,Running late by 10 mins.
53,2026-02-24,13:42,Dad,Received,Meeting started.
53,2026-02-24,14:01,Boss,Sent,Let's meet at 6.
53,2026-02-24,15:09,Meera,Sent,Where are you?
53,2026-02-24,15:53,Ankit,Sent,Can you pick up milk?
53,2026-02-24,16:00,Sister,Sent,Meeting started.
53,2026-02-24,16:39,Sister,Received,I'm outside.
53,2026-02-24,17:18,Aarav,Sent,Okay.
53,2026-02-24,17:40,Neha,Received,Okay.
53,2026-02-24,18:39,Office,Received,Traffic is bad.
53,2026-02-24,19:26,Dad,Sent,I'm outside.
53,2026-02-24,19:47,Dad,Received,Meeting started.
53,2026-02-24,20:55,Neha,Sent,Traffic is bad.
54,2026-02-24,09:07,Sister,Received,Done.
54,2026-02-24,10:35,Office,Received,Have lunch?
54,2026-02-24,10:56,Meera,Sent,Where are you?
54,2026-02-24,11:55,Mom,Sent,Thanks!
54,2026-02-24,12:17,Neha,Sent,Done.
54,2026-02-24,13:20,Mom,Sent,Can you pick up milk?
54,2026-02-24,14:31,Office,Received,Good night.
54,2026-02-24,14:59,Dad,Sent,Let's meet at 6.
54,2026-02-24,15:26,Office,Sent,Sounds good!
54,2026-02-24,16:23,Ankit,Received,Have lunch?
54,2026-02-24,17:39,Ankit,Received,Sounds good!
54,2026-02-24,18:23,Meera,Received,Where are you?
54,2026-02-24,19:45,Office,Received,Good night.
54,2026-02-24,19:49,Priya,Received,No problem.
54,2026-02-24,20:39,Neha,Sent,See you tomorrow.
54,2026-02-24,21:03,Ankit,Sent,No problem.
54,2026-02-24,22:17,Rohan,Received,Okay.
54,2026-02-24,22:32,Priya,Sent,Okay.
54,2026-02-24,23:21,Aarav,Received,No problem.
54,2026-02-25,00:22,Boss,Sent,I'm outside.
54,2026-02-25,01:32,Karan,Sent,Let's meet at 6.
54,2026-02-25,01:52,Karan,Received,Good morning 😊
54,2026-02-25,02:17,Aarav,Received,No problem.
54,2026-02-25,03:09,Unknown,Received,Can you send the notes?
54,2026-02-25,04:12,Unknown,Sent,Good morning 😊
54,2026-02-25,05:18,Karan,Sent,Call me when free.
54,2026-02-25,05:21,Ankit,Received,Meeting started.
54,2026-02-25,05:47,Ankit,Sent,Can you send the notes?
54,2026-02-25,06:57,Rahul,Received,Good morning 😊
54,2026-02-25,07:27,Sister,Received,Can you pick up milk?
54,2026-02-25,07:29,Boss,Sent,No problem.
54,2026-02-25,08:48,Neha,Sent,No problem.
54,2026-02-25,09:37,Boss,Received,Running late by 10 mins.
54,2026-02-25,10:55,Meera,Sent,Let's meet at 6.
54,2026-02-25,11:24,Boss,Received,On my way.
54,2026-02-25,12:54,Boss,Sent,Running late by 10 mins.
54,2026-02-25,13:15,Unknown,Sent,Traffic is bad.
54,2026-02-25,14:45,Aarav,Received,Sounds good!
54,2026-02-25,15:41,Sister,Sent,Sounds good!
54,2026-02-25,16:26,Karan,Received,Call me when free.
54,2026-02-25,16:34,Ankit,Received,Can you pick up milk?
54,2026-02-25,17:13,Karan,Sent,Sounds good!
54,2026-02-25,17:57,Aarav,Received,Reached home.
54,2026-02-25,18:05,Neha,Received,On my way.
54,2026-02-25,19:20,Rahul,Received,Can you pick up milk?
54,2026-02-25,19:36,Boss,Sent,No problem.
54,2026-02-25,19:57,Karan,Received,Good morning 😊
54,2026-02-25,20:27,Rohan,Sent,On my way.
54,2026-02-25,21:43,Neha,Sent,Good night.
54,2026-02-25,22:22,Office,Received,Okay.
55,2026-02-25,08:33,Priya,Sent,On my way.
55,2026-02-25,09:07,Unknown,Sent,Let's meet at 6.
55,2026-02-25,09:26,Aarav,Sent,See you tomorrow.
55,2026-02-25,10:44,Priya,Received,I'll call later.
55,2026-02-25,11:49,Meera,Sent,Can you send the notes?
55,2026-02-25,12:03,Priya,Sent,I'm outside.
55,2026-02-25,12:30,Boss,Sent,Thanks!
55,2026-02-25,13:49,Mom,Sent,I'll call later.
55,2026-02-25,14:37,Sister,Received,Sounds good!
55,2026-02-25,15:49,Priya,Received,Thanks!
55,2026-02-25,16:38,Meera,Received,Good night.
55,2026-02-25,17:07,Priya,Received,Have lunch?
55,2026-02-25,18:12,Rahul,Sent,No problem.
55,2026-02-25,19:05,Unknown,Sent,Have lunch?
55,2026-02-25,20:15,Rohan,Received,See you tomorrow.
55,2026-02-25,21:40,Karan,Sent,Meeting started.
55,2026-02-25,22:57,Neha,Sent,Good night.
55,2026-02-25,23:19,Office,Received,Good morning 😊
55,2026-02-25,23:39,Boss,Sent,No problem.
55,2026-02-26,00:50,Aarav,Sent,Call me when free.
55,2026-02-26,02:19,Priya,Received,No problem.
55,2026-02-26,02:38,Meera,Received,Good night.
55,2026-02-26,04:04,Neha,Received,See you tomorrow.
55,2026-02-26,05:27,Sister,Received,Can you send the notes?
55,2026-02-26,05:45,Mom,Sent,See you tomorrow.
55,2026-02-26,06:36,Mom,Received,Reached home.
55,2026-02-26,07:58,Rahul,Sent,Okay.
55,2026-02-26,09:07,Unknown,Sent,I'll call later.
55,2026-02-26,09:53,Aarav,Sent,Have lunch?
55,2026-02-26,10:41,Ankit,Sent,Done.
55,2026-02-26,11:00,Meera,Sent,No problem.
55,2026-02-26,11:14,Boss,Received,Call me when free.
55,2026-02-26,12:15,Mom,Sent,No problem.
55,2026-02-26,13:37,Priya,Sent,Good night.
55,2026-02-26,13:45,Aarav,Sent,No problem.
55,2026-02-26,14:24,Dad,Sent,Running late by 10 mins.
55,2026-02-26,15:25,Ankit,Sent,Good morning 😊
55,2026-02-26,16:16,Mom,Received,See you tomorrow.
55,2026-02-26,16:50,Mom,Sent,Call me when free.
55,2026-02-26,17:33,Rohan,Sent,Traffic is bad.
55,2026-02-26,17:55,Priya,Sent,On my way.
55,2026-02-26,19:23,Meera,Received,See you tomorrow.
55,2026-02-26,19:34,Dad,Sent,Thanks!
55,2026-02-26,20:44,Rahul,Sent,Thanks!
55,2026-02-26,21:46,Aarav,Received,Good morning 😊
55,2026-02-26,23:14,Karan,Received,I'll call later.
55,2026-02-27,00:16,Boss,Received,Running late by 10 mins.
55,2026-02-27,01:36,Rahul,Sent,Call me when free.
55,2026-02-27,02:40,Mom,Received,Done.
55,2026-02-27,03:24,Boss,Sent,Good morning 😊
56,2026-02-26,09:06,Neha,Sent,Traffic is bad.
56,2026-02-26,09:43,Meera,Sent,Where are you?
56,2026-02-26,10:04,Mom,Received,Thanks!
56,2026-02-26,10:12,Office,Sent,Reached home.
56,2026-02-26,11:09,Meera,Sent,Can you pick up milk?
56,2026-02-26,12:23,Dad,Received,Call me when free.
56,2026-02-26,13:11,Mom,Received,Have lunch?
56,2026-02-26,14:24,Mom,Received,No problem.
56,2026-02-26,14:50,Mom,Received,Can you pick up milk?
56,2026-02-26,15:50,Meera,Received,Thanks!
56,2026-02-26,15:56,Aarav,Received,Can you send the notes?
56,2026-02-26,17:10,Mom,Sent,Good night.
56,2026-02-26,17:22,Office,Received,Call me when free.
56,2026-02-26,17:24,Rohan,Sent,Good morning 😊
56,2026-02-26,17:54,Karan,Sent,Okay.
56,2026-02-26,18:42,Mom,Sent,Okay.
56,2026-02-26,19:25,Meera,Received,On my way.
56,2026-02-26,19:41,Neha,Received,Can you send the notes?
56,2026-02-26,20:00,Mom,Received,On my way.
56,2026-02-26,21:15,Karan,Sent,Done.
56,2026-02-26,22:28,Meera,Sent,Done.
56,2026-02-26,22:43,Aarav,Sent,Reached home.
56,2026-02-26,23:51,Ankit,Received,Have lunch?
56,2026-02-27,00:29,Unknown,Received,On my way.
56,2026-02-27,01:40,Unknown,Received,Have lunch?
56,2026-02-27,02:53,Boss,Sent,Meeting started.
56,2026-02-27,03:33,Rahul,Sent,See you tomorrow.
56,2026-02-27,03:53,Unknown,Sent,Can you pick up milk?
56,2026-02-27,05:08,Karan,Received,Call me when free.
56,2026-02-27,05:37,Office,Received,Done.
56,2026-02-27,05:58,Mom,Sent,Where are you?
56,2026-02-27,07:08,Boss,Sent,Can you pick up milk?
56,2026-02-27,07:51,Neha,Received,Can you pick up milk?
56,2026-02-27,08:45,Ankit,Sent,Call me when free.
56,2026-02-27,09:33,Rohan,Received,Okay.
56,2026-02-27,10:25,Ankit,Sent,Meeting started.
56,2026-02-27,10:56,Mom,Received,Call me when free.
56,2026-02-27,11:59,Priya,Sent,Thanks!
56,2026-02-27,12:18,Karan,Received,Meeting started.
56,2026-02-27,12:54,Boss,Received,I'm outside.
56,2026-02-27,13:40,Meera,Received,I'll call later.
56,2026-02-27,14:59,Rohan,Sent,Have lunch?
56,2026-02-27,16:21,Boss,Sent,Okay.
56,2026-02-27,17:34,Rahul,Sent,Done.
56,2026-02-27,18:31,Dad,Sent,Okay.
56,2026-02-27,19:58,Ankit,Received,Can you send the notes?
56,2026-02-27,20:05,Mom,Sent,Can you pick up milk?
56,2026-02-27,20:11,Neha,Sent,Reached home.
56,2026-02-27,20:44,Ankit,Sent,Running late by 10 mins.
56,2026-02-27,20:59,Sister,Sent,Where are you?
57,2026-02-27,08:04,Aarav,Received,Let's meet at 6.
57,2026-02-27,08:34,Dad,Received,Can you pick up milk?
57,2026-02-27,09:24,Ankit,Received,Meeting started.
57,2026-02-27,10:07,Unknown,Received,Can you send the notes?
57,2026-02-27,10:54,Karan,Received,Good night.
57,2026-02-27,11:04,Priya,Sent,Can you pick up milk?
57,2026-02-27,12:17,Sister,Sent,Okay.
57,2026-02-27,13:46,Karan,Received,Call me when free.
57,2026-02-27,14:31,Unknown,Received,Meeting started.
57,2026-02-27,14:55,Boss,Sent,See you tomorrow.
57,2026-02-27,16:04,Boss,Received,No problem.
57,2026-02-27,17:07,Rahul,Received,Thanks!
57,2026-02-27,17:47,Dad,Received,Good night.
57,2026-02-27,18:35,Dad,Sent,I'm outside.
57,2026-02-27,19:21,Mom,Sent,I'm outside.
57,2026-02-27,19:40,Rahul,Sent,Traffic is bad.
57,2026-02-27,20:54,Unknown,Sent,Can you pick up milk?
57,2026-02-27,21:49,Rahul,Received,I'll call later.
57,2026-02-27,22:22,Dad,Sent,I'll call later.
57,2026-02-27,23:08,Ankit,Received,Done.
57,2026-02-28,00:15,Aarav,Sent,Thanks!
57,2026-02-28,00:33,Priya,Received,Can you send the notes?
57,2026-02-28,01:28,Mom,Received,Where are you?
57,2026-02-28,02:42,Ankit,Received,Can you pick up milk?
